date,series,open,high,low,prev_close,ltp,close,vwap,52wh,52wl,volume,value,no_of_trades
28-Dec-2021,EQ,"1,785.00","1,823.00","1,776.10","1,785.00","1,803.95","1,806.10","1,805.22","1,823.00",915.0,3605483,"6,508,695,552.00",127953
27-Dec-2021,EQ,"1,724.50","1,792.00","1,703.65","1,723.80","1,783.05","1,785.00","1,759.55","1,792.00",915.0,4512000,"7,939,073,940.35",178098
24-Dec-2021,EQ,"1,683.35","1,735.20","1,680.35","1,683.80","1,724.00","1,723.80","1,709.44","1,735.20",890.0,3343946,"5,716,280,176.20",97407
23-Dec-2021,EQ,"1,670.00","1,691.10","1,664.15","1,659.75","1,681.10","1,683.80","1,681.01","1,691.10",890.0,1715034,"2,882,986,896.55",68232
22-Dec-2021,EQ,"1,645.00","1,661.70","1,631.75","1,632.95","1,659.50","1,659.75","1,652.80","1,675.00",890.0,1656110,"2,737,218,541.15",69891
21-Dec-2021,EQ,"1,605.50","1,655.30","1,605.50","1,598.05","1,635.00","1,632.95","1,639.42","1,675.00",890.0,2237445,"3,668,112,566.15",102502
