date,series,open,high,low,prev_close,ltp,close,vwap,52wh,52wl,volume,value,no_of_trades
2020-12-28,EQ,661.85,680.0,657.7,657.25,678.0,678.7,672.71,688.5,340.0,5624012,"3,783,331,877.35",99574
2020-12-29,EQ,683.0,686.35,670.15,678.7,673.0,673.2,676.48,688.5,340.0,4102480,"2,775,249,788.75",73346
2020-12-30,EQ,679.0,679.0,667.0,673.2,674.15,675.7,673.29,688.5,340.0,2886107,"1,943,188,878.75",60576
2020-12-31,EQ,676.7,679.0,669.55,675.7,676.15,676.5,674.86,688.5,340.0,2959814,"1,997,449,440.30",46595
2021-01-01,EQ,676.5,680.8,675.0,676.5,677.4,678.4,678.0,688.5,340.0,1264311,"857,198,489.25",36565
2021-01-04,EQ,680.35,697.6,680.35,678.4,696.4,695.85,689.56,697.6,340.0,5031655,"3,469,652,310.50",105364
2021-01-05,EQ,691.1,715.0,690.25,695.85,713.5,713.75,705.54,715.0,340.0,6955494,"4,907,389,020.70",149600
2021-01-06,EQ,713.0,720.5,705.4,713.75,717.8,719.05,714.49,720.5,340.0,3582162,"2,559,426,668.10",80321
2021-01-07,EQ,720.0,723.8,702.5,719.05,705.55,704.3,710.91,723.8,340.0,3284785,"2,335,181,992.20",77088
2021-01-08,EQ,715.4,721.95,708.1,704.3,715.05,717.0,715.79,723.8,340.0,2841346,"2,033,805,435.05",54878
2021-01-11,EQ,720.9,731.0,715.7,717.0,725.9,725.1,724.54,731.0,340.0,3216546,"2,330,512,166.10",81406
2021-01-12,EQ,727.0,727.0,714.2,725.1,718.0,718.4,719.73,731.0,340.0,1607350,"1,156,862,118.35",62069
2021-01-13,EQ,718.45,724.7,708.55,718.4,713.7,713.25,715.25,731.0,340.0,2639680,"1,888,029,090.55",66811
2021-01-14,EQ,713.0,718.55,702.55,713.25,707.8,706.9,706.92,731.0,340.0,1995368,"1,410,571,782.35",53704
2021-01-15,EQ,708.4,717.0,702.2,706.9,705.2,704.85,710.06,731.0,340.0,2417123,"1,716,304,927.05",71334
2021-01-18,EQ,703.0,709.3,689.0,704.85,692.4,693.95,695.97,731.0,340.0,2381523,"1,657,461,068.40",90238
2021-01-19,EQ,695.0,701.55,693.7,693.95,698.9,698.55,698.15,731.0,340.0,2016585,"1,407,888,142.80",61352
2021-01-20,EQ,700.0,711.85,700.0,698.55,704.0,702.95,706.87,731.0,340.0,2495461,"1,763,960,142.65",50985
2021-01-21,EQ,710.0,711.9,699.0,702.95,702.0,700.5,705.66,731.0,340.0,2254977,"1,591,242,269.75",54694
2021-01-22,EQ,702.7,708.8,684.1,700.5,686.85,687.4,693.84,731.0,340.0,2644349,"1,834,748,870.35",81501
2021-01-25,EQ,695.0,699.5,665.65,687.4,683.0,680.4,679.58,731.0,340.0,3532317,"2,400,483,960.75",132793
2021-01-27,EQ,685.0,695.0,673.05,680.4,683.2,682.85,686.54,731.0,340.0,3629780,"2,491,979,709.00",90271
