date,series,open,high,low,prev_close,ltp,close,vwap,52wh,52wl,volume,value,no_of_trades
2015-01-01,EQ,"15,011.00","15,360.65","15,011.00","15,075.00","15,250.00","15,262.35","15,252.98","15,785.00","4,401.10",29115,"444,090,553.55",6438
2015-01-02,EQ,"15,450.00","15,450.05","15,013.00","15,262.35","15,048.00","15,081.95","15,254.47","15,785.00","4,401.10",39973,"609,766,912.60",7534
2015-01-05,EQ,"15,020.00","15,246.00","15,020.00","15,081.95","15,154.00","15,150.55","15,143.86","15,785.00","4,401.10",35376,"535,729,254.15",7466
2015-01-06,EQ,"15,000.00","15,015.00","14,640.00","15,150.55","14,754.35","14,755.90","14,799.95","15,785.00","4,401.10",48118,"712,143,895.75",9104
2015-01-07,EQ,"14,760.00","14,999.70","14,715.65","14,755.90","14,920.00","14,959.90","14,850.04","15,785.00","4,401.10",31815,"472,453,892.55",6051
2015-01-08,EQ,"14,963.00","15,100.00","14,811.00","14,959.90","14,850.00","14,873.70","14,955.97","15,785.00","4,401.10",29487,"441,006,620.40",6697
2015-01-09,EQ,"14,925.45","14,980.00","14,550.00","14,873.70","14,673.75","14,738.70","14,800.76","15,785.00","4,401.10",38742,"573,410,923.50",8515
2015-01-12,EQ,"14,652.00","15,145.00","14,600.25","14,738.70","14,800.00","14,857.65","14,903.52","15,785.00","4,401.10",65723,"979,504,355.35",12334
2015-01-13,EQ,"14,899.95","14,947.20","14,690.00","14,857.65","14,799.90","14,799.15","14,835.12","15,785.00","4,401.10",14432,"214,100,483.20",3902
2015-01-14,EQ,"14,765.00","14,946.00","14,720.10","14,799.15","14,876.80","14,833.55","14,832.33","15,785.00","4,401.10",15794,"234,261,769.35",5566
2015-01-15,EQ,"14,990.00","15,269.00","14,845.00","14,833.55","15,110.00","15,127.25","15,098.41","15,785.00","4,401.10",46169,"697,078,460.00",8884
2015-01-16,EQ,"15,120.00","15,385.00","15,011.00","15,127.25","15,335.00","15,349.70","15,302.43","15,785.00","4,401.10",32984,"504,735,467.80",6904
2015-01-19,EQ,"15,380.00","15,590.90","15,360.00","15,349.70","15,420.05","15,474.60","15,473.74","15,785.00","4,401.10",38266,"592,118,098.30",8547
2015-01-20,EQ,"15,476.05","15,581.80","15,402.00","15,474.60","15,480.00","15,490.70","15,516.38","15,785.00","4,401.10",36741,"570,087,379.75",9648
2015-01-21,EQ,"15,511.00","15,550.00","15,240.00","15,490.70","15,375.10","15,372.35","15,352.84","15,785.00","4,401.10",26060,"400,094,936.00",6641
2015-01-22,EQ,"15,301.00","15,411.15","15,241.30","15,372.35","15,329.00","15,314.95","15,333.59","15,785.00","4,401.10",14085,"215,973,563.05",3292
2015-01-23,EQ,"15,372.00","15,420.10","15,113.00","15,314.95","15,160.00","15,145.95","15,160.53","15,785.00","4,401.10",104097,"1,578,165,303.50",7407
