date,series,open,high,low,prev_close,ltp,close,vwap,52wh,52wl,volume,value,no_of_trades
2021-12-21,EQ,123.55,124.7,120.85,121.75,122.1,122.2,122.64,152.1,88.15,10168470,"1,247,095,464.85",72541
2021-12-22,EQ,123.05,123.9,121.65,122.2,122.65,122.55,122.71,152.1,88.15,7885198,"967,591,161.05",43538
2021-12-23,EQ,123.1,125.4,122.8,122.55,124.35,124.55,124.5,152.1,88.15,9836979,"1,224,674,032.35",46877
2021-12-24,EQ,124.8,125.0,120.9,124.55,121.4,121.25,121.84,152.1,88.15,8509575,"1,036,764,255.00",51686
2021-12-27,EQ,121.25,122.15,120.6,121.25,121.95,121.85,121.57,152.1,88.15,5097217,"619,645,908.20",37060
2021-12-28,EQ,122.0,124.6,121.95,121.85,124.6,124.1,123.41,152.1,88.15,6511374,"803,555,511.95",41984
2021-12-29,EQ,124.6,124.75,122.2,124.1,122.6,123.15,123.59,152.1,88.15,8960770,"1,107,439,194.55",53952
