date,series,open,high,low,prev_close,ltp,close,vwap,52wh,52wl,volume,value,no_of_trades
2020-12-28,EQ,"5,055.40","5,160.00","5,055.40","5,044.75","5,141.00","5,142.15","5,110.35","5,259.00","2,910.00",410405,"2,097,314,956.20",35513
2020-12-29,EQ,"5,160.00","5,172.75","5,081.60","5,142.15","5,141.95","5,146.75","5,136.56","5,259.00","2,910.00",401258,"2,061,087,393.50",31096
2020-12-30,EQ,"5,157.05","5,400.00","5,120.05","5,146.75","5,374.00","5,354.75","5,255.57","5,400.00","2,910.00",1002535,"5,268,889,256.50",61838
2020-12-31,EQ,"5,374.00","5,379.00","5,261.20","5,354.75","5,279.00","5,288.15","5,303.87","5,400.00","2,910.00",728164,"3,862,084,746.70",52338
2021-01-01,EQ,"5,316.90","5,349.00","5,279.30","5,288.15","5,292.00","5,290.80","5,312.45","5,400.00","2,910.00",355623,"1,889,228,683.45",25050
2021-01-04,EQ,"5,306.95","5,386.85","5,292.05","5,290.80","5,336.95","5,327.20","5,329.42","5,400.00","2,910.00",453783,"2,418,399,153.65",33779
2021-01-05,EQ,"5,336.00","5,372.90","5,245.05","5,327.20","5,336.00","5,341.20","5,317.57","5,400.00","2,910.00",530958,"2,823,404,666.50",42502
2021-01-06,EQ,"5,360.00","5,468.50","5,300.00","5,341.20","5,443.15","5,448.35","5,374.13","5,468.50","2,910.00",701452,"3,769,694,316.20",56126
2021-01-07,EQ,"5,475.00","5,517.70","5,385.00","5,448.35","5,405.20","5,397.95","5,463.30","5,517.70","2,910.00",742403,"4,055,973,665.55",54341
2021-01-08,EQ,"5,419.00","5,613.30","5,417.55","5,397.95","5,584.95","5,591.75","5,541.78","5,613.30","2,910.00",802681,"4,448,281,975.75",61053
2021-01-11,EQ,"5,550.00","5,696.75","5,504.95","5,591.75","5,618.10","5,623.70","5,618.73","5,696.75","2,910.00",714576,"4,015,009,649.55",47720
2021-01-12,EQ,"5,624.80","5,695.95","5,551.00","5,623.70","5,670.00","5,639.00","5,607.08","5,696.75","2,910.00",591436,"3,316,226,303.65",56380
2021-01-13,EQ,"5,650.00","5,674.00","5,600.00","5,639.00","5,645.50","5,650.75","5,639.82","5,696.75","2,910.00",423240,"2,386,998,659.20",43625
2021-01-14,EQ,"5,645.00","5,674.00","5,560.00","5,650.75","5,578.05","5,582.35","5,584.92","5,696.75","2,910.00",464204,"2,592,540,864.90",41783
2021-01-15,EQ,"5,587.00","5,656.75","5,425.75","5,582.35","5,447.00","5,452.25","5,483.08","5,696.75","2,910.00",589866,"3,234,282,484.80",55347
2021-01-18,EQ,"5,440.00","5,461.80","5,326.45","5,452.25","5,362.00","5,386.00","5,385.50","5,696.75","2,910.00",461596,"2,485,923,080.95",47892
2021-01-19,EQ,"5,400.10","5,535.00","5,393.75","5,386.00","5,500.00","5,490.10","5,478.52","5,696.75","2,910.00",483417,"2,648,407,672.80",44665
2021-01-20,EQ,"5,514.00","5,554.25","5,463.90","5,490.10","5,532.30","5,547.10","5,513.07","5,696.75","2,910.00",321063,"1,770,043,645.55",28348
