date,series,open,high,low,prev_close,ltp,close,vwap,52wh,52wl,volume,value,no_of_trades
28-Dec-2021,EQ,"4,736.90","4,773.60","4,703.05","4,736.90","4,749.95","4,743.80","4,742.43","5,614.60","4,135.00",668594,"3,170,760,402.10",31978
27-Dec-2021,EQ,"4,624.10","4,745.00","4,621.10","4,638.65","4,734.00","4,736.90","4,708.89","5,614.60","4,135.00",339268,"1,597,574,216.30",36889
24-Dec-2021,EQ,"4,725.00","4,730.00","4,611.00","4,694.80","4,624.00","4,638.65","4,659.94","5,614.60","4,135.00",251826,"1,173,493,872.30",24496
23-Dec-2021,EQ,"4,673.70","4,700.00","4,655.10","4,648.50","4,693.70","4,694.80","4,686.36","5,614.60","4,135.00",166240,"779,060,624.65",24228
22-Dec-2021,EQ,"4,640.00","4,679.30","4,610.00","4,620.90","4,641.00","4,648.50","4,651.59","5,614.60","4,135.00",213679,"993,946,651.65",25688
21-Dec-2021,EQ,"4,561.05","4,629.20","4,543.80","4,560.70","4,620.00","4,620.90","4,603.23","5,614.60","4,135.00",258754,"1,191,103,466.35",26693
