date,series,open,high,low,prev_close,ltp,close,vwap,52wh,52wl,volume,value,no_of_trades
2021-12-21,EQ,135.05,136.85,133.8,134.0,135.3,136.05,135.38,172.75,86.6,8615570,"1,166,416,140.30",69101
2021-12-22,EQ,137.4,137.95,135.3,136.05,137.0,136.8,136.36,172.75,86.6,4968143,"677,452,809.75",39893
2021-12-23,EQ,138.5,141.0,137.15,136.8,140.5,140.5,139.53,172.75,86.6,6324169,"882,393,564.95",46292
2021-12-24,EQ,141.55,141.6,137.2,140.5,138.15,138.5,138.53,172.75,86.6,5657495,"783,724,307.20",35888
2021-12-27,EQ,136.55,138.05,136.0,138.5,137.35,137.35,137.44,172.75,87.75,4404298,"605,346,578.20",38209
2021-12-28,EQ,139.15,140.5,138.5,137.35,139.6,139.5,139.28,172.75,87.75,8738089,"1,217,041,743.75",54582
2021-12-29,EQ,140.2,140.85,137.45,139.5,138.5,138.9,138.83,172.75,87.75,6571286,"912,260,445.45",44891
